player_a,x,y,player_b,pass_count
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Edmond Fayçal Tapsoba,19
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Exequiel Alejandro Palacios,17
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Florian Wirtz,16
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Granit Xhaka,7
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Jeremie Frimpong,1
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Jonas Hofmann,4
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Odilon Kossonou,1
Alejandro Grimaldo García,76.11666666666666,7.794444444444445,Victor Okoh Boniface,4
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Exequiel Alejandro Palacios,30
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Florian Wirtz,10
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Granit Xhaka,32
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Jonas Hofmann,6
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Jonathan Tah,16
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Lukáš Hrádecký,9
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Odilon Kossonou,7
Edmond Fayçal Tapsoba,62.06571428571429,19.73,Victor Okoh Boniface,7
Exequiel Alejandro Palacios,73.348,29.590666666666667,Florian Wirtz,25
Exequiel Alejandro Palacios,73.348,29.590666666666667,Granit Xhaka,31
Exequiel Alejandro Palacios,73.348,29.590666666666667,Jeremie Frimpong,3
Exequiel Alejandro Palacios,73.348,29.590666666666667,Jonas Hofmann,17
Exequiel Alejandro Palacios,73.348,29.590666666666667,Jonathan Tah,12
Exequiel Alejandro Palacios,73.348,29.590666666666667,Odilon Kossonou,9
Exequiel Alejandro Palacios,73.348,29.590666666666667,Victor Okoh Boniface,7
Florian Wirtz,82.35,28.29047619047619,Granit Xhaka,27
Florian Wirtz,82.35,28.29047619047619,Jeremie Frimpong,3
Florian Wirtz,82.35,28.29047619047619,Jonas Hofmann,7
Florian Wirtz,82.35,28.29047619047619,Jonathan Tah,4
Florian Wirtz,82.35,28.29047619047619,Odilon Kossonou,2
Florian Wirtz,82.35,28.29047619047619,Victor Okoh Boniface,9
Granit Xhaka,69.78351648351648,40.504395604395604,Jeremie Frimpong,4
Granit Xhaka,69.78351648351648,40.504395604395604,Jonas Hofmann,21
Granit Xhaka,69.78351648351648,40.504395604395604,Jonathan Tah,27
Granit Xhaka,69.78351648351648,40.504395604395604,Lukáš Hrádecký,1
Granit Xhaka,69.78351648351648,40.504395604395604,Odilon Kossonou,25
Granit Xhaka,69.78351648351648,40.504395604395604,Victor Okoh Boniface,7
Jeremie Frimpong,78.47272727272728,68.7,Jonas Hofmann,7
Jeremie Frimpong,78.47272727272728,68.7,Jonathan Tah,6
Jeremie Frimpong,78.47272727272728,68.7,Lukáš Hrádecký,1
Jeremie Frimpong,78.47272727272728,68.7,Odilon Kossonou,20
Jeremie Frimpong,78.47272727272728,68.7,Victor Okoh Boniface,2
Jonas Hofmann,83.61428571428571,52.345238095238095,Jonathan Tah,6
Jonas Hofmann,83.61428571428571,52.345238095238095,Lukáš Hrádecký,1
Jonas Hofmann,83.61428571428571,52.345238095238095,Odilon Kossonou,14
Jonas Hofmann,83.61428571428571,52.345238095238095,Victor Okoh Boniface,5
Jonathan Tah,54.443103448275856,43.22931034482759,Lukáš Hrádecký,6
Jonathan Tah,54.443103448275856,43.22931034482759,Odilon Kossonou,24
Lukáš Hrádecký,20.975,44.3875,Odilon Kossonou,4
Odilon Kossonou,61.92068965517242,61.87413793103448,Victor Okoh Boniface,2
