player_a,x,y,player_b,pass_count
Christian Günter,63.38947368421053,7.057894736842105,Kiliann Sildillia,1
Christian Günter,63.38947368421053,7.057894736842105,Lucas Höler,1
Christian Günter,63.38947368421053,7.057894736842105,Manuel Gulde,11
Christian Günter,63.38947368421053,7.057894736842105,Matthias Ginter,1
Christian Günter,63.38947368421053,7.057894736842105,Merlin Röhl,7
Christian Günter,63.38947368421053,7.057894736842105,Nicolas Höfler,5
Christian Günter,63.38947368421053,7.057894736842105,Vincenzo Grifo,11
Kiliann Sildillia,59.4,63.621428571428574,Lucas Höler,8
Kiliann Sildillia,59.4,63.621428571428574,Manuel Gulde,1
Kiliann Sildillia,59.4,63.621428571428574,Matthias Ginter,7
Kiliann Sildillia,59.4,63.621428571428574,Merlin Röhl,2
Kiliann Sildillia,59.4,63.621428571428574,Nicolas Höfler,3
Kiliann Sildillia,59.4,63.621428571428574,Noah Atubolu,1
Kiliann Sildillia,59.4,63.621428571428574,Ritsu Doan,5
Kiliann Sildillia,59.4,63.621428571428574,Roland Sallai,3
Kiliann Sildillia,59.4,63.621428571428574,Vincenzo Grifo,3
Lucas Höler,55.03529411764706,56.78823529411765,Manuel Gulde,1
Lucas Höler,55.03529411764706,56.78823529411765,Matthias Ginter,4
Lucas Höler,55.03529411764706,56.78823529411765,Merlin Röhl,1
Lucas Höler,55.03529411764706,56.78823529411765,Nicolas Höfler,2
Lucas Höler,55.03529411764706,56.78823529411765,Noah Atubolu,1
Lucas Höler,55.03529411764706,56.78823529411765,Ritsu Doan,8
Lucas Höler,55.03529411764706,56.78823529411765,Roland Sallai,5
Lucas Höler,55.03529411764706,56.78823529411765,Vincenzo Grifo,1
Manuel Gulde,40.27222222222222,20.061111111111114,Matthias Ginter,7
Manuel Gulde,40.27222222222222,20.061111111111114,Merlin Röhl,3
Manuel Gulde,40.27222222222222,20.061111111111114,Nicolas Höfler,2
Manuel Gulde,40.27222222222222,20.061111111111114,Noah Atubolu,6
Manuel Gulde,40.27222222222222,20.061111111111114,Vincenzo Grifo,6
Matthias Ginter,39.05833333333333,56.59583333333333,Nicolas Höfler,4
Matthias Ginter,39.05833333333333,56.59583333333333,Noah Atubolu,9
Matthias Ginter,39.05833333333333,56.59583333333333,Ritsu Doan,2
Matthias Ginter,39.05833333333333,56.59583333333333,Roland Sallai,5
Matthias Ginter,39.05833333333333,56.59583333333333,Vincenzo Grifo,3
Merlin Röhl,70.31,33.86,Nicolas Höfler,1
Merlin Röhl,70.31,33.86,Ritsu Doan,2
Merlin Röhl,70.31,33.86,Roland Sallai,5
Merlin Röhl,70.31,33.86,Vincenzo Grifo,5
Nicolas Höfler,64.1,41.457142857142856,Roland Sallai,1
Nicolas Höfler,64.1,41.457142857142856,Vincenzo Grifo,5
Noah Atubolu,10.950000000000001,36.291666666666664,Ritsu Doan,1
Noah Atubolu,10.950000000000001,36.291666666666664,Roland Sallai,1
Noah Atubolu,10.950000000000001,36.291666666666664,Vincenzo Grifo,3
Ritsu Doan,74.67777777777778,62.977777777777774,Roland Sallai,2
Ritsu Doan,74.67777777777778,62.977777777777774,Vincenzo Grifo,1
Roland Sallai,67.38,52.220000000000006,Vincenzo Grifo,1
