player_a,x,y,player_b,pass_count
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Dayotchanculle Upamecano,19
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Eric Dier,16
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Jamal Musiala,9
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Leon Goretzka,15
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Leroy Sané,4
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Manuel Neuer,1
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Min Jae Kim,10
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Noussair Mazraoui,7
Aleksandar Pavlović,55.821739130434786,47.71304347826087,Sacha Boey,8
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Eric Dier,33
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Harry Kane,2
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Jamal Musiala,1
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Leon Goretzka,14
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Leroy Sané,9
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Manuel Neuer,9
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Min Jae Kim,1
Dayotchanculle Upamecano,53.37543859649123,68.37894736842105,Noussair Mazraoui,26
Eric Dier,43.75846153846154,45.90769230769231,Harry Kane,2
Eric Dier,43.75846153846154,45.90769230769231,Jamal Musiala,1
Eric Dier,43.75846153846154,45.90769230769231,Leon Goretzka,28
Eric Dier,43.75846153846154,45.90769230769231,Leroy Sané,8
Eric Dier,43.75846153846154,45.90769230769231,Manuel Neuer,10
Eric Dier,43.75846153846154,45.90769230769231,Min Jae Kim,27
Eric Dier,43.75846153846154,45.90769230769231,Noussair Mazraoui,5
Eric Dier,43.75846153846154,45.90769230769231,Sacha Boey,3
Harry Kane,72.6,40.08571428571428,Jamal Musiala,3
Harry Kane,72.6,40.08571428571428,Leon Goretzka,1
Harry Kane,72.6,40.08571428571428,Min Jae Kim,2
Harry Kane,72.6,40.08571428571428,Noussair Mazraoui,1
Harry Kane,72.6,40.08571428571428,Sacha Boey,5
Jamal Musiala,72.75882352941177,39.69411764705882,Leon Goretzka,2
Jamal Musiala,72.75882352941177,39.69411764705882,Leroy Sané,8
Jamal Musiala,72.75882352941177,39.69411764705882,Manuel Neuer,2
Jamal Musiala,72.75882352941177,39.69411764705882,Min Jae Kim,5
Jamal Musiala,72.75882352941177,39.69411764705882,Noussair Mazraoui,5
Jamal Musiala,72.75882352941177,39.69411764705882,Sacha Boey,9
Leon Goretzka,53.45434782608696,35.332608695652176,Leroy Sané,6
Leon Goretzka,53.45434782608696,35.332608695652176,Min Jae Kim,8
Leon Goretzka,53.45434782608696,35.332608695652176,Noussair Mazraoui,6
Leon Goretzka,53.45434782608696,35.332608695652176,Sacha Boey,13
Leroy Sané,77.09629629629629,52.644444444444446,Manuel Neuer,2
Leroy Sané,77.09629629629629,52.644444444444446,Min Jae Kim,2
Leroy Sané,77.09629629629629,52.644444444444446,Noussair Mazraoui,13
Leroy Sané,77.09629629629629,52.644444444444446,Sacha Boey,3
Manuel Neuer,11.021052631578948,41.873684210526314,Min Jae Kim,8
Manuel Neuer,11.021052631578948,41.873684210526314,Sacha Boey,3
Min Jae Kim,41.10454545454545,17.686363636363637,Noussair Mazraoui,1
Min Jae Kim,41.10454545454545,17.686363636363637,Sacha Boey,22
Noussair Mazraoui,70.84285714285714,68.78,Sacha Boey,1
