player_a,x,y,player_b,pass_count
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Edmond Fayçal Tapsoba,20
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Granit Xhaka,17
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Jonathan Tah,1
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Lukáš Hrádecký,2
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Nathan Tella,5
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Patrik Schick,6
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Robert Andrich,2
Arthur Augusto de Matos Soares,82.28,7.866666666666666,Victor Okoh Boniface,6
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Granit Xhaka,27
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Jonathan Tah,17
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Josip Stanišić,4
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Lukáš Hrádecký,6
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Odilon Kossonou,22
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Patrik Schick,5
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Robert Andrich,21
Edmond Fayçal Tapsoba,61.00454545454546,27.174242424242426,Victor Okoh Boniface,10
Granit Xhaka,67.31746031746032,32.27777777777778,Jonathan Tah,24
Granit Xhaka,67.31746031746032,32.27777777777778,Josip Stanišić,5
Granit Xhaka,67.31746031746032,32.27777777777778,Lukáš Hrádecký,3
Granit Xhaka,67.31746031746032,32.27777777777778,Nathan Tella,2
Granit Xhaka,67.31746031746032,32.27777777777778,Odilon Kossonou,12
Granit Xhaka,67.31746031746032,32.27777777777778,Patrik Schick,3
Granit Xhaka,67.31746031746032,32.27777777777778,Robert Andrich,24
Granit Xhaka,67.31746031746032,32.27777777777778,Victor Okoh Boniface,9
Jonathan Tah,58.37307692307692,50.0326923076923,Josip Stanišić,8
Jonathan Tah,58.37307692307692,50.0326923076923,Lukáš Hrádecký,7
Jonathan Tah,58.37307692307692,50.0326923076923,Nathan Tella,5
Jonathan Tah,58.37307692307692,50.0326923076923,Odilon Kossonou,21
Jonathan Tah,58.37307692307692,50.0326923076923,Patrik Schick,6
Jonathan Tah,58.37307692307692,50.0326923076923,Robert Andrich,7
Josip Stanišić,75.51290322580645,65.00645161290323,Lukáš Hrádecký,4
Josip Stanišić,75.51290322580645,65.00645161290323,Nathan Tella,7
Josip Stanišić,75.51290322580645,65.00645161290323,Odilon Kossonou,20
Josip Stanišić,75.51290322580645,65.00645161290323,Patrik Schick,3
Josip Stanišić,75.51290322580645,65.00645161290323,Robert Andrich,6
Josip Stanišić,75.51290322580645,65.00645161290323,Victor Okoh Boniface,1
Lukáš Hrádecký,10.773684210526318,38.636842105263156,Odilon Kossonou,4
Lukáš Hrádecký,10.773684210526318,38.636842105263156,Robert Andrich,2
Lukáš Hrádecký,10.773684210526318,38.636842105263156,Victor Okoh Boniface,1
Nathan Tella,85.54117647058824,57.15882352941177,Odilon Kossonou,12
Nathan Tella,85.54117647058824,57.15882352941177,Patrik Schick,3
Nathan Tella,85.54117647058824,57.15882352941177,Robert Andrich,3
Nathan Tella,85.54117647058824,57.15882352941177,Victor Okoh Boniface,1
Odilon Kossonou,66.97547169811321,62.15094339622642,Patrik Schick,4
Odilon Kossonou,66.97547169811321,62.15094339622642,Robert Andrich,11
Odilon Kossonou,66.97547169811321,62.15094339622642,Victor Okoh Boniface,1
Patrik Schick,89.43846153846154,44.8,Robert Andrich,4
Patrik Schick,89.43846153846154,44.8,Victor Okoh Boniface,1
Robert Andrich,64.27380952380952,42.30714285714286,Victor Okoh Boniface,2
