player_a,x,y,player_b,pass_count
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Jan-Niklas Beste,2
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Jonas Föhrenbach,4
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Lennard Maloney,1
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Nikola Dovedan,4
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Norman Theuerkauf,1
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Omar Haktab Traorè,2
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Patrick Mainka,1
Eren Sami Dinkçi,50.059999999999995,45.879999999999995,Tim Kleindienst,2
Jan-Niklas Beste,58.3375,30.2,Jonas Föhrenbach,4
Jan-Niklas Beste,58.3375,30.2,Kevin Müller,1
Jan-Niklas Beste,58.3375,30.2,Lennard Maloney,2
Jan-Niklas Beste,58.3375,30.2,Nikola Dovedan,1
Jan-Niklas Beste,58.3375,30.2,Norman Theuerkauf,4
Jan-Niklas Beste,58.3375,30.2,Patrick Mainka,3
Jan-Niklas Beste,58.3375,30.2,Tim Kleindienst,4
Jan-Niklas Beste,58.3375,30.2,Tim Siersleben,2
Jonas Föhrenbach,46.30555555555556,6.872222222222223,Kevin Müller,3
Jonas Föhrenbach,46.30555555555556,6.872222222222223,Lennard Maloney,2
Jonas Föhrenbach,46.30555555555556,6.872222222222223,Nikola Dovedan,2
Jonas Föhrenbach,46.30555555555556,6.872222222222223,Norman Theuerkauf,4
Jonas Föhrenbach,46.30555555555556,6.872222222222223,Tim Kleindienst,1
Jonas Föhrenbach,46.30555555555556,6.872222222222223,Tim Siersleben,11
Kevin Müller,10.926315789473684,39.03157894736842,Lennard Maloney,6
Kevin Müller,10.926315789473684,39.03157894736842,Norman Theuerkauf,2
Kevin Müller,10.926315789473684,39.03157894736842,Omar Haktab Traorè,4
Kevin Müller,10.926315789473684,39.03157894736842,Patrick Mainka,6
Kevin Müller,10.926315789473684,39.03157894736842,Tim Kleindienst,2
Kevin Müller,10.926315789473684,39.03157894736842,Tim Siersleben,10
Lennard Maloney,38.83125,44.1375,Nikola Dovedan,3
Lennard Maloney,38.83125,44.1375,Norman Theuerkauf,1
Lennard Maloney,38.83125,44.1375,Omar Haktab Traorè,6
Lennard Maloney,38.83125,44.1375,Patrick Mainka,6
Lennard Maloney,38.83125,44.1375,Tim Kleindienst,1
Lennard Maloney,38.83125,44.1375,Tim Siersleben,7
Nikola Dovedan,42.945454545454545,43.27272727272727,Omar Haktab Traorè,2
Nikola Dovedan,42.945454545454545,43.27272727272727,Patrick Mainka,2
Nikola Dovedan,42.945454545454545,43.27272727272727,Tim Kleindienst,3
Nikola Dovedan,42.945454545454545,43.27272727272727,Tim Siersleben,3
Norman Theuerkauf,43.45384615384615,31.107692307692307,Omar Haktab Traorè,1
Norman Theuerkauf,43.45384615384615,31.107692307692307,Patrick Mainka,3
Norman Theuerkauf,43.45384615384615,31.107692307692307,Tim Kleindienst,1
Norman Theuerkauf,43.45384615384615,31.107692307692307,Tim Siersleben,6
Omar Haktab Traorè,41.864285714285714,69.60714285714286,Patrick Mainka,6
Omar Haktab Traorè,41.864285714285714,69.60714285714286,Tim Kleindienst,5
Patrick Mainka,27.394444444444446,54.36666666666667,Tim Kleindienst,1
Patrick Mainka,27.394444444444446,54.36666666666667,Tim Siersleben,3
Tim Kleindienst,67.0375,56.2375,Tim Siersleben,2
