player_a,x,y,player_b,pass_count
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Edmond Fayçal Tapsoba,16
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Exequiel Alejandro Palacios,9
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Florian Wirtz,24
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Granit Xhaka,14
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Jeremie Frimpong,1
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Jonas Hofmann,3
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Jonathan Tah,3
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Lukáš Hrádecký,1
Alejandro Grimaldo García,81.54857142857142,22.357142857142858,Victor Okoh Boniface,6
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Exequiel Alejandro Palacios,22
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Florian Wirtz,15
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Granit Xhaka,29
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Jeremie Frimpong,1
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Jonathan Tah,10
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Lukáš Hrádecký,4
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Odilon Kossonou,4
Edmond Fayçal Tapsoba,57.37586206896552,20.205172413793104,Victor Okoh Boniface,6
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Florian Wirtz,19
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Granit Xhaka,34
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Jeremie Frimpong,9
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Jonas Hofmann,6
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Jonathan Tah,4
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Lukáš Hrádecký,1
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Odilon Kossonou,9
Exequiel Alejandro Palacios,72.28688524590164,42.15081967213114,Victor Okoh Boniface,5
Florian Wirtz,83.52777777777777,35.431481481481484,Granit Xhaka,21
Florian Wirtz,83.52777777777777,35.431481481481484,Jeremie Frimpong,6
Florian Wirtz,83.52777777777777,35.431481481481484,Jonas Hofmann,11
Florian Wirtz,83.52777777777777,35.431481481481484,Jonathan Tah,2
Florian Wirtz,83.52777777777777,35.431481481481484,Odilon Kossonou,6
Florian Wirtz,83.52777777777777,35.431481481481484,Victor Okoh Boniface,9
Granit Xhaka,70.57808219178082,40.134246575342466,Jeremie Frimpong,13
Granit Xhaka,70.57808219178082,40.134246575342466,Jonas Hofmann,7
Granit Xhaka,70.57808219178082,40.134246575342466,Jonathan Tah,10
Granit Xhaka,70.57808219178082,40.134246575342466,Lukáš Hrádecký,2
Granit Xhaka,70.57808219178082,40.134246575342466,Odilon Kossonou,11
Granit Xhaka,70.57808219178082,40.134246575342466,Victor Okoh Boniface,3
Jeremie Frimpong,84.38333333333334,66.53333333333333,Jonas Hofmann,13
Jeremie Frimpong,84.38333333333334,66.53333333333333,Jonathan Tah,1
Jeremie Frimpong,84.38333333333334,66.53333333333333,Lukáš Hrádecký,1
Jeremie Frimpong,84.38333333333334,66.53333333333333,Odilon Kossonou,20
Jeremie Frimpong,84.38333333333334,66.53333333333333,Victor Okoh Boniface,2
Jonas Hofmann,95.21666666666665,54.708333333333336,Jonathan Tah,2
Jonas Hofmann,95.21666666666665,54.708333333333336,Lukáš Hrádecký,1
Jonas Hofmann,95.21666666666665,54.708333333333336,Odilon Kossonou,11
Jonathan Tah,56.28214285714286,45.246428571428574,Lukáš Hrádecký,4
Jonathan Tah,56.28214285714286,45.246428571428574,Odilon Kossonou,12
Jonathan Tah,56.28214285714286,45.246428571428574,Victor Okoh Boniface,2
