player_a,x,y,player_b,pass_count
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Amine Adli,8
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Edmond Fayçal Tapsoba,18
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Exequiel Alejandro Palacios,8
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Granit Xhaka,13
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Jonas Hofmann,6
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Jonathan Tah,3
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Josip Stanišić,1
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Lukáš Hrádecký,5
Alejandro Grimaldo García,65.56764705882352,10.273529411764706,Victor Okoh Boniface,2
Amine Adli,74.65652173913043,16.547826086956523,Edmond Fayçal Tapsoba,7
Amine Adli,74.65652173913043,16.547826086956523,Exequiel Alejandro Palacios,8
Amine Adli,74.65652173913043,16.547826086956523,Granit Xhaka,15
Amine Adli,74.65652173913043,16.547826086956523,Jeremie Frimpong,2
Amine Adli,74.65652173913043,16.547826086956523,Jonas Hofmann,7
Amine Adli,74.65652173913043,16.547826086956523,Victor Okoh Boniface,4
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Exequiel Alejandro Palacios,15
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Granit Xhaka,20
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Jeremie Frimpong,1
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Jonas Hofmann,5
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Jonathan Tah,14
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Josip Stanišić,3
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Lukáš Hrádecký,11
Edmond Fayçal Tapsoba,44.43703703703704,20.135185185185183,Victor Okoh Boniface,6
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Granit Xhaka,27
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Jeremie Frimpong,5
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Jonas Hofmann,10
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Jonathan Tah,11
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Josip Stanišić,15
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Lukáš Hrádecký,1
Exequiel Alejandro Palacios,60.03076923076923,36.39807692307692,Victor Okoh Boniface,3
Granit Xhaka,54.903174603174605,31.331746031746032,Jeremie Frimpong,3
Granit Xhaka,54.903174603174605,31.331746031746032,Jonas Hofmann,9
Granit Xhaka,54.903174603174605,31.331746031746032,Jonathan Tah,15
Granit Xhaka,54.903174603174605,31.331746031746032,Josip Stanišić,9
Granit Xhaka,54.903174603174605,31.331746031746032,Lukáš Hrádecký,9
Granit Xhaka,54.903174603174605,31.331746031746032,Victor Okoh Boniface,3
Jeremie Frimpong,75.67647058823529,65.97058823529412,Jonas Hofmann,10
Jeremie Frimpong,75.67647058823529,65.97058823529412,Jonathan Tah,1
Jeremie Frimpong,75.67647058823529,65.97058823529412,Josip Stanišić,10
Jeremie Frimpong,75.67647058823529,65.97058823529412,Lukáš Hrádecký,1
Jeremie Frimpong,75.67647058823529,65.97058823529412,Victor Okoh Boniface,4
Jonas Hofmann,68.77692307692308,52.246153846153845,Jonathan Tah,16
Jonas Hofmann,68.77692307692308,52.246153846153845,Josip Stanišić,15
Jonas Hofmann,68.77692307692308,52.246153846153845,Lukáš Hrádecký,4
Jonas Hofmann,68.77692307692308,52.246153846153845,Victor Okoh Boniface,1
Jonathan Tah,42.072500000000005,47.394999999999996,Josip Stanišić,15
Jonathan Tah,42.072500000000005,47.394999999999996,Lukáš Hrádecký,4
Josip Stanišić,50.45897435897436,65.14358974358974,Lukáš Hrádecký,4
Josip Stanišić,50.45897435897436,65.14358974358974,Victor Okoh Boniface,2
Lukáš Hrádecký,10.58,40.635999999999996,Victor Okoh Boniface,5
