player_a,x,y,player_b,pass_count
Anthony Jung,35.372727272727275,20.01212121212121,Jens Stage,13
Anthony Jung,35.372727272727275,20.01212121212121,Leonardo Bittencourt,1
Anthony Jung,35.372727272727275,20.01212121212121,Marco Friedl,12
Anthony Jung,35.372727272727275,20.01212121212121,Marvin Ducksch,2
Anthony Jung,35.372727272727275,20.01212121212121,Michael Zetterer,8
Anthony Jung,35.372727272727275,20.01212121212121,Milos Veljkovic,4
Anthony Jung,35.372727272727275,20.01212121212121,Olivier Deman,15
Anthony Jung,35.372727272727275,20.01212121212121,Rafael Santos Borré Amaury,1
Anthony Jung,35.372727272727275,20.01212121212121,Romano Schmid,7
Jens Stage,53.76315789473684,35.10526315789474,Leonardo Bittencourt,4
Jens Stage,53.76315789473684,35.10526315789474,Marco Friedl,2
Jens Stage,53.76315789473684,35.10526315789474,Marvin Ducksch,2
Jens Stage,53.76315789473684,35.10526315789474,Michael Zetterer,1
Jens Stage,53.76315789473684,35.10526315789474,Milos Veljkovic,4
Jens Stage,53.76315789473684,35.10526315789474,Mitchell Weiser,2
Jens Stage,53.76315789473684,35.10526315789474,Olivier Deman,3
Jens Stage,53.76315789473684,35.10526315789474,Rafael Santos Borré Amaury,1
Jens Stage,53.76315789473684,35.10526315789474,Romano Schmid,3
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Marco Friedl,2
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Marvin Ducksch,2
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Michael Zetterer,2
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Milos Veljkovic,11
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Mitchell Weiser,22
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Olivier Deman,3
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Rafael Santos Borré Amaury,2
Leonardo Bittencourt,62.13461538461539,63.723076923076924,Romano Schmid,5
Marco Friedl,39.323076923076925,34.84615384615385,Michael Zetterer,5
Marco Friedl,39.323076923076925,34.84615384615385,Milos Veljkovic,15
Marco Friedl,39.323076923076925,34.84615384615385,Mitchell Weiser,1
Marco Friedl,39.323076923076925,34.84615384615385,Olivier Deman,7
Marco Friedl,39.323076923076925,34.84615384615385,Romano Schmid,3
Marvin Ducksch,72.76666666666667,30.188888888888886,Olivier Deman,6
Marvin Ducksch,72.76666666666667,30.188888888888886,Rafael Santos Borré Amaury,3
Marvin Ducksch,72.76666666666667,30.188888888888886,Romano Schmid,6
Michael Zetterer,10.665000000000001,39.585,Milos Veljkovic,17
Michael Zetterer,10.665000000000001,39.585,Mitchell Weiser,2
Michael Zetterer,10.665000000000001,39.585,Olivier Deman,3
Michael Zetterer,10.665000000000001,39.585,Rafael Santos Borré Amaury,1
Michael Zetterer,10.665000000000001,39.585,Romano Schmid,1
Milos Veljkovic,40.2625,58.259375,Mitchell Weiser,9
Milos Veljkovic,40.2625,58.259375,Olivier Deman,2
Milos Veljkovic,40.2625,58.259375,Rafael Santos Borré Amaury,2
Mitchell Weiser,58.07222222222222,72.97777777777777,Rafael Santos Borré Amaury,6
Mitchell Weiser,58.07222222222222,72.97777777777777,Romano Schmid,2
Olivier Deman,50.13333333333333,8.643333333333334,Romano Schmid,15
Rafael Santos Borré Amaury,76.60000000000001,58.95454545454545,Romano Schmid,3
