player_a,x,y,player_b,pass_count
Alejandro Grimaldo García,68.19500000000001,16.1375,Edmond Fayçal Tapsoba,17
Alejandro Grimaldo García,68.19500000000001,16.1375,Exequiel Alejandro Palacios,10
Alejandro Grimaldo García,68.19500000000001,16.1375,Florian Wirtz,15
Alejandro Grimaldo García,68.19500000000001,16.1375,Granit Xhaka,12
Alejandro Grimaldo García,68.19500000000001,16.1375,Jeremie Frimpong,2
Alejandro Grimaldo García,68.19500000000001,16.1375,Jonas Hofmann,13
Alejandro Grimaldo García,68.19500000000001,16.1375,Jonathan Tah,1
Alejandro Grimaldo García,68.19500000000001,16.1375,Lukáš Hrádecký,1
Alejandro Grimaldo García,68.19500000000001,16.1375,Odilon Kossonou,1
Alejandro Grimaldo García,68.19500000000001,16.1375,Victor Okoh Boniface,5
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Exequiel Alejandro Palacios,21
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Florian Wirtz,12
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Granit Xhaka,23
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Jonas Hofmann,6
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Jonathan Tah,11
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Lukáš Hrádecký,13
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Odilon Kossonou,3
Edmond Fayçal Tapsoba,40.913333333333334,24.95,Victor Okoh Boniface,1
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Florian Wirtz,14
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Granit Xhaka,33
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Jeremie Frimpong,7
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Jonas Hofmann,8
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Jonathan Tah,15
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Lukáš Hrádecký,1
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Odilon Kossonou,13
Exequiel Alejandro Palacios,62.231884057971016,36.92173913043478,Victor Okoh Boniface,11
Florian Wirtz,77.044,22.674,Granit Xhaka,23
Florian Wirtz,77.044,22.674,Jeremie Frimpong,6
Florian Wirtz,77.044,22.674,Jonas Hofmann,17
Florian Wirtz,77.044,22.674,Jonathan Tah,4
Florian Wirtz,77.044,22.674,Lukáš Hrádecký,2
Florian Wirtz,77.044,22.674,Odilon Kossonou,2
Florian Wirtz,77.044,22.674,Victor Okoh Boniface,15
Granit Xhaka,62.212048192771086,38.44939759036145,Jeremie Frimpong,5
Granit Xhaka,62.212048192771086,38.44939759036145,Jonas Hofmann,22
Granit Xhaka,62.212048192771086,38.44939759036145,Jonathan Tah,20
Granit Xhaka,62.212048192771086,38.44939759036145,Lukáš Hrádecký,6
Granit Xhaka,62.212048192771086,38.44939759036145,Odilon Kossonou,12
Granit Xhaka,62.212048192771086,38.44939759036145,Victor Okoh Boniface,7
Jeremie Frimpong,80.94782608695652,66.0608695652174,Jonas Hofmann,9
Jeremie Frimpong,80.94782608695652,66.0608695652174,Jonathan Tah,2
Jeremie Frimpong,80.94782608695652,66.0608695652174,Lukáš Hrádecký,2
Jeremie Frimpong,80.94782608695652,66.0608695652174,Odilon Kossonou,14
Jeremie Frimpong,80.94782608695652,66.0608695652174,Victor Okoh Boniface,2
Jonas Hofmann,76.79166666666667,46.2875,Jonathan Tah,7
Jonas Hofmann,76.79166666666667,46.2875,Lukáš Hrádecký,1
Jonas Hofmann,76.79166666666667,46.2875,Odilon Kossonou,14
Jonas Hofmann,76.79166666666667,46.2875,Victor Okoh Boniface,3
Jonathan Tah,46.50487804878049,49.65121951219513,Lukáš Hrádecký,3
Jonathan Tah,46.50487804878049,49.65121951219513,Odilon Kossonou,14
Lukáš Hrádecký,9.883333333333333,39.98888888888889,Odilon Kossonou,1
Lukáš Hrádecký,9.883333333333333,39.98888888888889,Victor Okoh Boniface,4
Odilon Kossonou,62.782051282051285,67.2051282051282,Victor Okoh Boniface,2
