player_a,x,y,player_b,pass_count
Joakim Mæhle,64.6421052631579,7.321052631578947,Mattias Svanberg,5
Joakim Mæhle,64.6421052631579,7.321052631578947,Maxence Lacroix,13
Joakim Mæhle,64.6421052631579,7.321052631578947,Maximilian Arnold,4
Joakim Mæhle,64.6421052631579,7.321052631578947,Moritz Jenz,2
Joakim Mæhle,64.6421052631579,7.321052631578947,Pavao Pervan,1
Joakim Mæhle,64.6421052631579,7.321052631578947,Tiago Barreiros de Melo Tomás,4
Joakim Mæhle,64.6421052631579,7.321052631578947,Yannick Gerhardt,1
Jonas Older Wind,78.33333333333333,44.36666666666667,Mattias Svanberg,2
Jonas Older Wind,78.33333333333333,44.36666666666667,Maxence Lacroix,2
Jonas Older Wind,78.33333333333333,44.36666666666667,Maximilian Arnold,2
Jonas Older Wind,78.33333333333333,44.36666666666667,Moritz Jenz,3
Jonas Older Wind,78.33333333333333,44.36666666666667,Ridle Bote Baku,5
Jonas Older Wind,78.33333333333333,44.36666666666667,Sebastiaan Bornauw,1
Jonas Older Wind,78.33333333333333,44.36666666666667,Tiago Barreiros de Melo Tomás,4
Jonas Older Wind,78.33333333333333,44.36666666666667,Yannick Gerhardt,1
Mattias Svanberg,71.25625,18.3625,Maxence Lacroix,17
Mattias Svanberg,71.25625,18.3625,Maximilian Arnold,5
Mattias Svanberg,71.25625,18.3625,Moritz Jenz,2
Mattias Svanberg,71.25625,18.3625,Pavao Pervan,1
Mattias Svanberg,71.25625,18.3625,Tiago Barreiros de Melo Tomás,1
Maxence Lacroix,44.152499999999996,16.267500000000002,Maximilian Arnold,9
Maxence Lacroix,44.152499999999996,16.267500000000002,Moritz Jenz,24
Maxence Lacroix,44.152499999999996,16.267500000000002,Pavao Pervan,10
Maxence Lacroix,44.152499999999996,16.267500000000002,Sebastiaan Bornauw,1
Maxence Lacroix,44.152499999999996,16.267500000000002,Tiago Barreiros de Melo Tomás,2
Maxence Lacroix,44.152499999999996,16.267500000000002,Yannick Gerhardt,2
Maximilian Arnold,46.293103448275865,44.193103448275856,Moritz Jenz,11
Maximilian Arnold,46.293103448275865,44.193103448275856,Pavao Pervan,4
Maximilian Arnold,46.293103448275865,44.193103448275856,Ridle Bote Baku,7
Maximilian Arnold,46.293103448275865,44.193103448275856,Sebastiaan Bornauw,4
Maximilian Arnold,46.293103448275865,44.193103448275856,Tiago Barreiros de Melo Tomás,3
Maximilian Arnold,46.293103448275865,44.193103448275856,Yannick Gerhardt,6
Moritz Jenz,41.73714285714286,47.80285714285714,Pavao Pervan,6
Moritz Jenz,41.73714285714286,47.80285714285714,Ridle Bote Baku,3
Moritz Jenz,41.73714285714286,47.80285714285714,Sebastiaan Bornauw,10
Moritz Jenz,41.73714285714286,47.80285714285714,Yannick Gerhardt,7
Pavao Pervan,9.278571428571428,40.57857142857143,Sebastiaan Bornauw,3
Pavao Pervan,9.278571428571428,40.57857142857143,Yannick Gerhardt,2
Ridle Bote Baku,67.86666666666666,75.19333333333334,Sebastiaan Bornauw,10
Ridle Bote Baku,67.86666666666666,75.19333333333334,Tiago Barreiros de Melo Tomás,1
Ridle Bote Baku,67.86666666666666,75.19333333333334,Yannick Gerhardt,5
Sebastiaan Bornauw,45.03125,72.56875000000001,Tiago Barreiros de Melo Tomás,2
Sebastiaan Bornauw,45.03125,72.56875000000001,Yannick Gerhardt,2
Tiago Barreiros de Melo Tomás,69.06666666666666,32.166666666666664,Yannick Gerhardt,1
