player_a,x,y,player_b,pass_count
Arne Maier,55.05555555555556,63.1888888888889,Ermedin Demirović,2
Arne Maier,55.05555555555556,63.1888888888889,Iago Amaral Borduchi,2
Arne Maier,55.05555555555556,63.1888888888889,Jeffrey Gouweleeuw,9
Arne Maier,55.05555555555556,63.1888888888889,Mads Pedersen,8
Arne Maier,55.05555555555556,63.1888888888889,Mert Kömür,1
Arne Maier,55.05555555555556,63.1888888888889,Niklas Dorsch,2
Arne Maier,55.05555555555556,63.1888888888889,Phillip Tietz,8
Arne Maier,55.05555555555556,63.1888888888889,Tim Breithaupt,5
Ermedin Demirović,65.9,37.4,Felix Uduokhai,1
Ermedin Demirović,65.9,37.4,Iago Amaral Borduchi,1
Ermedin Demirović,65.9,37.4,Mads Pedersen,1
Ermedin Demirović,65.9,37.4,Mert Kömür,1
Ermedin Demirović,65.9,37.4,Niklas Dorsch,1
Ermedin Demirović,65.9,37.4,Phillip Tietz,2
Ermedin Demirović,65.9,37.4,Tim Breithaupt,2
Felix Uduokhai,41.69411764705882,27.082352941176474,Iago Amaral Borduchi,7
Felix Uduokhai,41.69411764705882,27.082352941176474,Jeffrey Gouweleeuw,8
Felix Uduokhai,41.69411764705882,27.082352941176474,Mads Pedersen,2
Felix Uduokhai,41.69411764705882,27.082352941176474,Niklas Dorsch,9
Felix Uduokhai,41.69411764705882,27.082352941176474,Tim Breithaupt,2
Felix Uduokhai,41.69411764705882,27.082352941176474,Tomáš Koubek,4
Iago Amaral Borduchi,50.690909090909095,14.481818181818182,Mert Kömür,2
Iago Amaral Borduchi,50.690909090909095,14.481818181818182,Niklas Dorsch,2
Iago Amaral Borduchi,50.690909090909095,14.481818181818182,Phillip Tietz,1
Iago Amaral Borduchi,50.690909090909095,14.481818181818182,Tim Breithaupt,3
Iago Amaral Borduchi,50.690909090909095,14.481818181818182,Tomáš Koubek,1
Jeffrey Gouweleeuw,39.55333333333333,60.473333333333336,Mads Pedersen,7
Jeffrey Gouweleeuw,39.55333333333333,60.473333333333336,Niklas Dorsch,3
Jeffrey Gouweleeuw,39.55333333333333,60.473333333333336,Phillip Tietz,1
Jeffrey Gouweleeuw,39.55333333333333,60.473333333333336,Tim Breithaupt,2
Jeffrey Gouweleeuw,39.55333333333333,60.473333333333336,Tomáš Koubek,2
Mads Pedersen,47.01818181818182,66.4590909090909,Mert Kömür,3
Mads Pedersen,47.01818181818182,66.4590909090909,Niklas Dorsch,3
Mads Pedersen,47.01818181818182,66.4590909090909,Phillip Tietz,3
Mads Pedersen,47.01818181818182,66.4590909090909,Tim Breithaupt,7
Mads Pedersen,47.01818181818182,66.4590909090909,Tomáš Koubek,2
Mert Kömür,67.22,51.4,Niklas Dorsch,1
Mert Kömür,67.22,51.4,Phillip Tietz,3
Mert Kömür,67.22,51.4,Tim Breithaupt,2
Niklas Dorsch,48.0923076923077,33.330769230769235,Tim Breithaupt,7
Phillip Tietz,66.2125,50.675,Tim Breithaupt,3
Phillip Tietz,66.2125,50.675,Tomáš Koubek,2
Tim Breithaupt,41.675,45.739999999999995,Tomáš Koubek,3
