player_a,x,y,player_b,pass_count
Alassane Pléa,68.73181818181818,42.699999999999996,Florian Neuhaus,9
Alassane Pléa,68.73181818181818,42.699999999999996,Franck Honorat,10
Alassane Pléa,68.73181818181818,42.699999999999996,Joseph Scally,5
Alassane Pléa,68.73181818181818,42.699999999999996,Julian Weigl,5
Alassane Pléa,68.73181818181818,42.699999999999996,Ko Itakura,2
Alassane Pléa,68.73181818181818,42.699999999999996,Marvin Friedrich,2
Alassane Pléa,68.73181818181818,42.699999999999996,Maximilian Wöber,5
Alassane Pléa,68.73181818181818,42.699999999999996,Nathan Ngoumou Minpole,6
Alassane Pléa,68.73181818181818,42.699999999999996,Tomáš Čvančara,8
Florian Neuhaus,63.513333333333335,43.68666666666666,Franck Honorat,4
Florian Neuhaus,63.513333333333335,43.68666666666666,Jonas Omlin,1
Florian Neuhaus,63.513333333333335,43.68666666666666,Joseph Scally,5
Florian Neuhaus,63.513333333333335,43.68666666666666,Julian Weigl,12
Florian Neuhaus,63.513333333333335,43.68666666666666,Ko Itakura,7
Florian Neuhaus,63.513333333333335,43.68666666666666,Marvin Friedrich,5
Florian Neuhaus,63.513333333333335,43.68666666666666,Maximilian Wöber,5
Florian Neuhaus,63.513333333333335,43.68666666666666,Nathan Ngoumou Minpole,4
Florian Neuhaus,63.513333333333335,43.68666666666666,Tomáš Čvančara,5
Franck Honorat,67.5,70.2125,Jonas Omlin,2
Franck Honorat,67.5,70.2125,Julian Weigl,12
Franck Honorat,67.5,70.2125,Ko Itakura,1
Franck Honorat,67.5,70.2125,Marvin Friedrich,20
Franck Honorat,67.5,70.2125,Maximilian Wöber,1
Franck Honorat,67.5,70.2125,Nathan Ngoumou Minpole,7
Franck Honorat,67.5,70.2125,Tomáš Čvančara,6
Jonas Omlin,11.541666666666666,41.68333333333333,Joseph Scally,2
Jonas Omlin,11.541666666666666,41.68333333333333,Julian Weigl,3
Jonas Omlin,11.541666666666666,41.68333333333333,Ko Itakura,13
Jonas Omlin,11.541666666666666,41.68333333333333,Marvin Friedrich,5
Jonas Omlin,11.541666666666666,41.68333333333333,Maximilian Wöber,7
Jonas Omlin,11.541666666666666,41.68333333333333,Nathan Ngoumou Minpole,3
Jonas Omlin,11.541666666666666,41.68333333333333,Tomáš Čvančara,4
Joseph Scally,64.925,6.155,Julian Weigl,4
Joseph Scally,64.925,6.155,Ko Itakura,1
Joseph Scally,64.925,6.155,Maximilian Wöber,14
Joseph Scally,64.925,6.155,Nathan Ngoumou Minpole,4
Joseph Scally,64.925,6.155,Tomáš Čvančara,3
Julian Weigl,56.193548387096776,46.858064516129026,Ko Itakura,7
Julian Weigl,56.193548387096776,46.858064516129026,Marvin Friedrich,7
Julian Weigl,56.193548387096776,46.858064516129026,Maximilian Wöber,8
Julian Weigl,56.193548387096776,46.858064516129026,Nathan Ngoumou Minpole,5
Julian Weigl,56.193548387096776,46.858064516129026,Tomáš Čvančara,4
Ko Itakura,31.79615384615385,47.76538461538462,Marvin Friedrich,7
Ko Itakura,31.79615384615385,47.76538461538462,Maximilian Wöber,10
Marvin Friedrich,53.57857142857143,67.10714285714286,Maximilian Wöber,1
Marvin Friedrich,53.57857142857143,67.10714285714286,Nathan Ngoumou Minpole,5
Marvin Friedrich,53.57857142857143,67.10714285714286,Tomáš Čvančara,4
Maximilian Wöber,48.09705882352941,22.544117647058822,Nathan Ngoumou Minpole,6
Maximilian Wöber,48.09705882352941,22.544117647058822,Tomáš Čvančara,3
Nathan Ngoumou Minpole,71.53809523809524,36.733333333333334,Tomáš Čvančara,5
