player_a,x,y,player_b,pass_count
Andrej Kramarić,59.088235294117645,53.38823529411765,Anton Stach,1
Andrej Kramarić,59.088235294117645,53.38823529411765,David Jurásek,1
Andrej Kramarić,59.088235294117645,53.38823529411765,Florian Grillitsch,2
Andrej Kramarić,59.088235294117645,53.38823529411765,Maximilian Beier,1
Andrej Kramarić,59.088235294117645,53.38823529411765,Oliver Baumann,2
Andrej Kramarić,59.088235294117645,53.38823529411765,Ozan Muhammed Kabak,10
Andrej Kramarić,59.088235294117645,53.38823529411765,Pavel Kadeřábek,10
Andrej Kramarić,59.088235294117645,53.38823529411765,Tim Drexler,1
Andrej Kramarić,59.088235294117645,53.38823529411765,Umut Tohumcu,8
Andrej Kramarić,59.088235294117645,53.38823529411765,Wout Weghorst,2
Anton Stach,54.98260869565217,36.047826086956526,David Jurásek,4
Anton Stach,54.98260869565217,36.047826086956526,Florian Grillitsch,4
Anton Stach,54.98260869565217,36.047826086956526,Maximilian Beier,5
Anton Stach,54.98260869565217,36.047826086956526,Oliver Baumann,2
Anton Stach,54.98260869565217,36.047826086956526,Ozan Muhammed Kabak,4
Anton Stach,54.98260869565217,36.047826086956526,Pavel Kadeřábek,7
Anton Stach,54.98260869565217,36.047826086956526,Tim Drexler,10
Anton Stach,54.98260869565217,36.047826086956526,Umut Tohumcu,2
Anton Stach,54.98260869565217,36.047826086956526,Wout Weghorst,6
David Jurásek,37.547826086956526,8.656521739130435,Florian Grillitsch,3
David Jurásek,37.547826086956526,8.656521739130435,Maximilian Beier,5
David Jurásek,37.547826086956526,8.656521739130435,Oliver Baumann,5
David Jurásek,37.547826086956526,8.656521739130435,Ozan Muhammed Kabak,1
David Jurásek,37.547826086956526,8.656521739130435,Tim Drexler,7
David Jurásek,37.547826086956526,8.656521739130435,Umut Tohumcu,6
David Jurásek,37.547826086956526,8.656521739130435,Wout Weghorst,2
Florian Grillitsch,39.20869565217391,36.55652173913043,Oliver Baumann,7
Florian Grillitsch,39.20869565217391,36.55652173913043,Ozan Muhammed Kabak,8
Florian Grillitsch,39.20869565217391,36.55652173913043,Tim Drexler,12
Florian Grillitsch,39.20869565217391,36.55652173913043,Umut Tohumcu,1
Florian Grillitsch,39.20869565217391,36.55652173913043,Wout Weghorst,2
Maximilian Beier,70.825,21.816666666666666,Oliver Baumann,1
Maximilian Beier,70.825,21.816666666666666,Tim Drexler,2
Maximilian Beier,70.825,21.816666666666666,Umut Tohumcu,8
Maximilian Beier,70.825,21.816666666666666,Wout Weghorst,4
Oliver Baumann,10.345454545454546,41.35,Ozan Muhammed Kabak,5
Oliver Baumann,10.345454545454546,41.35,Pavel Kadeřábek,4
Oliver Baumann,10.345454545454546,41.35,Tim Drexler,15
Oliver Baumann,10.345454545454546,41.35,Umut Tohumcu,2
Oliver Baumann,10.345454545454546,41.35,Wout Weghorst,1
Ozan Muhammed Kabak,51.088235294117645,58.21176470588235,Pavel Kadeřábek,4
Ozan Muhammed Kabak,51.088235294117645,58.21176470588235,Tim Drexler,1
Ozan Muhammed Kabak,51.088235294117645,58.21176470588235,Umut Tohumcu,1
Ozan Muhammed Kabak,51.088235294117645,58.21176470588235,Wout Weghorst,1
Pavel Kadeřábek,68.05,73.03333333333333,Wout Weghorst,5
Tim Drexler,37.983870967741936,20.148387096774194,Umut Tohumcu,8
Tim Drexler,37.983870967741936,20.148387096774194,Wout Weghorst,1
Umut Tohumcu,63.784210526315796,20.099999999999998,Wout Weghorst,6
