player_a,x,y,player_b,pass_count
Davie Selke,61.15714285714286,37.042857142857144,Dejan Ljubicic,1
Davie Selke,61.15714285714286,37.042857142857144,Eric Martel,3
Davie Selke,61.15714285714286,37.042857142857144,Florian Kainz,2
Davie Selke,61.15714285714286,37.042857142857144,Julian Chabot,2
Davie Selke,61.15714285714286,37.042857142857144,Leart Paqarada,5
Davie Selke,61.15714285714286,37.042857142857144,Marvin Schwäbe,2
Davie Selke,61.15714285714286,37.042857142857144,Rasmus Carstensen,3
Dejan Ljubicic,48.275,41.70625,Denis Huseinbašić,6
Dejan Ljubicic,48.275,41.70625,Eric Martel,4
Dejan Ljubicic,48.275,41.70625,Florian Kainz,4
Dejan Ljubicic,48.275,41.70625,Leart Paqarada,3
Dejan Ljubicic,48.275,41.70625,Marvin Schwäbe,4
Dejan Ljubicic,48.275,41.70625,Rasmus Carstensen,5
Dejan Ljubicic,48.275,41.70625,Timo Hübers,5
Denis Huseinbašić,47.792,47.376000000000005,Eric Martel,3
Denis Huseinbašić,47.792,47.376000000000005,Faride Alidou,4
Denis Huseinbašić,47.792,47.376000000000005,Florian Kainz,1
Denis Huseinbašić,47.792,47.376000000000005,Julian Chabot,8
Denis Huseinbašić,47.792,47.376000000000005,Leart Paqarada,4
Denis Huseinbašić,47.792,47.376000000000005,Marvin Schwäbe,2
Denis Huseinbašić,47.792,47.376000000000005,Rasmus Carstensen,6
Denis Huseinbašić,47.792,47.376000000000005,Timo Hübers,13
Eric Martel,48.725,39.28,Faride Alidou,1
Eric Martel,48.725,39.28,Florian Kainz,4
Eric Martel,48.725,39.28,Julian Chabot,3
Eric Martel,48.725,39.28,Leart Paqarada,5
Eric Martel,48.725,39.28,Marvin Schwäbe,2
Eric Martel,48.725,39.28,Rasmus Carstensen,5
Eric Martel,48.725,39.28,Timo Hübers,9
Faride Alidou,80.45714285714287,60.55714285714286,Florian Kainz,2
Faride Alidou,80.45714285714287,60.55714285714286,Julian Chabot,1
Faride Alidou,80.45714285714287,60.55714285714286,Leart Paqarada,2
Faride Alidou,80.45714285714287,60.55714285714286,Rasmus Carstensen,6
Faride Alidou,80.45714285714287,60.55714285714286,Timo Hübers,1
Florian Kainz,55.0923076923077,18.900000000000002,Julian Chabot,5
Florian Kainz,55.0923076923077,18.900000000000002,Leart Paqarada,5
Florian Kainz,55.0923076923077,18.900000000000002,Marvin Schwäbe,4
Julian Chabot,25.067741935483873,25.51290322580645,Leart Paqarada,17
Julian Chabot,25.067741935483873,25.51290322580645,Marvin Schwäbe,14
Julian Chabot,25.067741935483873,25.51290322580645,Rasmus Carstensen,1
Julian Chabot,25.067741935483873,25.51290322580645,Timo Hübers,6
Leart Paqarada,51.949999999999996,14.433333333333332,Marvin Schwäbe,6
Leart Paqarada,51.949999999999996,14.433333333333332,Timo Hübers,1
Marvin Schwäbe,12.98,42.452,Rasmus Carstensen,2
Marvin Schwäbe,12.98,42.452,Timo Hübers,9
Rasmus Carstensen,58.334782608695654,74.60434782608696,Timo Hübers,23
