player_a,x,y,player_b,pass_count
Adam Hložek,66.58181818181818,30.436363636363637,Alejandro Grimaldo García,3
Adam Hložek,66.58181818181818,30.436363636363637,Borja Iglesias Quintas,2
Adam Hložek,66.58181818181818,30.436363636363637,Florian Wirtz,4
Adam Hložek,66.58181818181818,30.436363636363637,Granit Xhaka,4
Adam Hložek,66.58181818181818,30.436363636363637,Lukáš Hrádecký,2
Adam Hložek,66.58181818181818,30.436363636363637,Odilon Kossonou,2
Adam Hložek,66.58181818181818,30.436363636363637,Piero Martín Hincapié Reyna,3
Adam Hložek,66.58181818181818,30.436363636363637,Robert Andrich,1
Alejandro Grimaldo García,72.0,6.409999999999999,Borja Iglesias Quintas,1
Alejandro Grimaldo García,72.0,6.409999999999999,Florian Wirtz,6
Alejandro Grimaldo García,72.0,6.409999999999999,Granit Xhaka,9
Alejandro Grimaldo García,72.0,6.409999999999999,Nathan Tella,1
Alejandro Grimaldo García,72.0,6.409999999999999,Piero Martín Hincapié Reyna,20
Alejandro Grimaldo García,72.0,6.409999999999999,Robert Andrich,3
Borja Iglesias Quintas,74.675,50.175,Florian Wirtz,4
Borja Iglesias Quintas,74.675,50.175,Granit Xhaka,2
Borja Iglesias Quintas,74.675,50.175,Jonathan Tah,2
Borja Iglesias Quintas,74.675,50.175,Nathan Tella,4
Borja Iglesias Quintas,74.675,50.175,Odilon Kossonou,1
Borja Iglesias Quintas,74.675,50.175,Robert Andrich,1
Florian Wirtz,68.40869565217392,46.11304347826086,Granit Xhaka,7
Florian Wirtz,68.40869565217392,46.11304347826086,Jonathan Tah,2
Florian Wirtz,68.40869565217392,46.11304347826086,Lukáš Hrádecký,1
Florian Wirtz,68.40869565217392,46.11304347826086,Nathan Tella,12
Florian Wirtz,68.40869565217392,46.11304347826086,Odilon Kossonou,5
Florian Wirtz,68.40869565217392,46.11304347826086,Piero Martín Hincapié Reyna,3
Florian Wirtz,68.40869565217392,46.11304347826086,Robert Andrich,5
Granit Xhaka,59.58620689655172,24.079310344827583,Jonathan Tah,14
Granit Xhaka,59.58620689655172,24.079310344827583,Lukáš Hrádecký,2
Granit Xhaka,59.58620689655172,24.079310344827583,Nathan Tella,1
Granit Xhaka,59.58620689655172,24.079310344827583,Odilon Kossonou,4
Granit Xhaka,59.58620689655172,24.079310344827583,Piero Martín Hincapié Reyna,13
Granit Xhaka,59.58620689655172,24.079310344827583,Robert Andrich,4
Jonathan Tah,47.40833333333333,41.18888888888889,Lukáš Hrádecký,3
Jonathan Tah,47.40833333333333,41.18888888888889,Nathan Tella,1
Jonathan Tah,47.40833333333333,41.18888888888889,Odilon Kossonou,17
Jonathan Tah,47.40833333333333,41.18888888888889,Piero Martín Hincapié Reyna,21
Jonathan Tah,47.40833333333333,41.18888888888889,Robert Andrich,9
Lukáš Hrádecký,10.73,40.64,Piero Martín Hincapié Reyna,9
Lukáš Hrádecký,10.73,40.64,Robert Andrich,1
Nathan Tella,67.13571428571429,71.41428571428571,Odilon Kossonou,7
Nathan Tella,67.13571428571429,71.41428571428571,Robert Andrich,1
Odilon Kossonou,46.788000000000004,64.148,Piero Martín Hincapié Reyna,3
Odilon Kossonou,46.788000000000004,64.148,Robert Andrich,6
Piero Martín Hincapié Reyna,47.073170731707314,13.731707317073171,Robert Andrich,7
